2014-05-01 16:26:33,639 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-vmr-1_0-schema:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-vmr-1_0\opencds-vmr-1_0-schema\pom.xml.
2014-05-01 16:26:33,665 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-vmr-1_0-mappings:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-vmr-1_0\opencds-vmr-1_0-mappings\pom.xml.
2014-05-01 16:26:33,697 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-simple-terminology-service:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-terminology-support\opencds-simple-terminology-service\pom.xml.
2014-05-01 16:26:33,724 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-terminology-service:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-terminology-support\opencds-terminology-service\pom.xml.
2014-05-01 16:26:33,745 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-apelon:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-terminology-support\opencds-apelon\pom.xml.
2014-05-01 16:26:33,774 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-knowledge-repository-file-based:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-knowledge-repository\opencds-knowledge-repository-file-based\pom.xml.
2014-05-01 16:26:33,798 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-dss-evaluation:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-dss-components\opencds-dss-evaluation\pom.xml.
2014-05-01 16:26:33,819 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-dss-drools-55-adapter:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-dss-components\opencds-dss-drools-55-adapter\pom.xml.
2014-05-01 16:26:34,240 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-dss-drools-54-adapter:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-dss-components\opencds-dss-drools-54-adapter\pom.xml.
2014-05-01 16:26:34,484 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: org.opencds:opencds-vmr-1_0:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-vmr-1_0\pom.xml.
